/opt/kpi-js/2.js,18,0,0,13,2,0,0,11,19,10.0526,5,0.263158,3,0.157895,1724,306,0.0424837,1724,0,0,156.727,0,0.0116009,0,5,0.454545,2.52113,4.02147,1.8314,3.12193,4.79986,0,0,19,2,0.181818,0,0,2.92193,2.92193,0
/opt/kpi-js/105.js,64,0,0,72,51,0,4,46,66,8.62121,15,0.227273,27,0.409091,7883,1268,0.0567823,7883,0,0,171.37,0,0.0204237,0,12,0.26087,2.48371,4.36371,0.704751,3.12193,4.88327,0,0,66,35,0.744681,1,0.0212766,2.92193,2.92193,0
/opt/kpi-js/3.js,41,0,1,46,9,0,0,174,53,13.8113,21,0.396226,162,3.0566,8663,1517,0.030323,8663,0,0,49.7874,0,0.00611797,0,28,0.16092,2.80793,3.89366,0.577617,3.32193,4.80933,0,0,53,78,0.448276,0,0,0,0,0
/opt/kpi-js/494.js,42,0,0,5,9,0,0,31,45,9.93333,21,0.466667,27,0.6,3462,658,0.00759878,3462,0,0,111.677,0,0.00722126,0,9,0.290323,2.30953,3.80291,0.330786,3.54659,4.64054,0,0,38,19,0.612903,0,0,0,0,0
/opt/kpi-js/208.js,33,0,0,5,0,0,0,24,33,10.3939,18,0.545455,4,0.121212,3053,517,0.00967118,3053,0,0,127.208,0,0.00229283,0,16,0.666667,2.95061,3.9477,0,0,5.09766,0,0,33,24,1,0,0,0,0,0
/opt/kpi-js/165.js,2,0,0,1,1,0,0,0,2,6,0,0,0,0,131,24,0.0416667,131,0,0,0,0,0.0152672,0,0,0,2.56464,2.80735,0,0,4.83496,0,0,2,0,0,0,0,0,0,0
/opt/kpi-js/432.js,4,0,0,1,1,0,0,0,5,19.6,3,0.6,0,0,634,124,0.00806452,634,0,0,0,0,0.00315457,0,0,0,3.35493,3.86845,0,0,4.6325,0,0,5,0,0,0,0,0,0,0
/opt/kpi-js/415.js,74,0,0,1,5,0,0,0,92,15.6196,61,0.663043,0,0,11872,2270,0.000440529,11872,0,0,0,0,0.000673854,0,0,0,2.69064,4.88624,0,0,5.11269,0,0,92,0,0,0,0,0,0,0
/opt/kpi-js/482.js,158,0,0,168,84,0,1,276,196,15.8112,79,0.403061,165,0.841837,25849,4388,0.0382862,25849,0,0,93.6558,0,0.0140818,0,48,0.173913,2.82336,5.61137,0.587119,3.25163,5.04749,0,6,194,149,0.537906,1,0.00361011,2.92193,2.92193,0
/opt/kpi-js/474.js,191,0,1,315,89,0,0,155,209,12.2153,58,0.277512,52,0.248804,24175,4438,0.0709779,24175,0,0,155.968,0,0.0100931,0,37,0.23871,2.56651,4.54113,0.431836,3.12193,4.65861,0,0,199,130,0.833333,1,0.00641026,2.92193,2.92193,0
/opt/kpi-js/158.js,5,0,0,1,1,0,0,4,5,13.6,2,0.4,2,0.4,440,89,0.011236,440,0,0,110,0,0.00454545,0,1,0.25,3.30413,3.74899,0.558982,2.23593,4.25597,0,0,5,2,0.5,0,0,0,0,0
/opt/kpi-js/34.js,134,0,2,66,28,0,0,99,138,8.53623,22,0.15942,36,0.26087,12486,2100,0.0314286,12486,0,0,126.121,0,0.0104918,0,40,0.40404,2.43633,4.19113,0.829089,2.50326,4.82287,0,0,104,65,0.656566,0,0,2.92193,2.92193,0
/opt/kpi-js/160.js,124,0,3,95,56,0,0,94,126,8.20635,26,0.206349,69,0.547619,20033,3103,0.0306155,20033,6,0,213.117,0,0.0117306,0,23,0.244681,2.35785,4.05784,0.0795784,2.72548,5.30546,0,0,113,90,0.9375,2,0.0208333,0,0,0
/opt/kpi-js/107.js,42,0,0,32,21,0,0,25,48,13,21,0.4375,7,0.145833,5180,969,0.0330237,5180,0,0,207.2,0,0.0131274,0,4,0.16,2.36718,4.68209,0.206877,2.72548,4.46819,0,0,48,23,0.92,0,0,2.92193,2.92193,0
/opt/kpi-js/54.js,3,0,0,1,2,0,0,0,3,8.33333,0,0,0,0,195,38,0.0263158,195,0,0,0,0,0.0153846,0,0,0,2.73924,3.12193,0,0,4.36263,0,0,3,0,0,0,0,0,0,0
