20157,20157,0.0055478502,0,0.0004623209,0.0074911941,1,0.0161812298,0.027739251,0,0.0004623209,0,0,2163,0.0875130228,0.31701146,5.3701663426,0.0685617899
8591,8591,0.0171624714,0,0,0.0058200442,1,0.0148741419,0.0354691076,0,0.0011441648,0,0,874,0.1070888139,0.3025258992,5.5793512913,0.0563380282
21123,21123,0.0107930549,0,0.0004692633,0.0077167069,1,0.0248709526,0.0272172689,0.0004692633,0.0004692633,0,0,2131,0.0937366851,0.2916725844,5.3781981734,0.068692894
129203,129203,0.0082027245,0,0.0007323861,0.00512372,1,0.0120843709,0.0216053904,7.32386113959279E-05,7.32386113959279E-05,0,0,13654,0.1097497736,0.305317988,5.3416753427,0.070277006
6495,6495,0.0132939439,0,0,0.0084680523,1,0.0280649926,0.0384047267,0,0.0014771049,0,0,677,0.0925327175,0.3160892995,5.4760707097,0.0615858353
48869,48869,0.0127388535,0,0,0.0033559107,1,0.0117436306,0.0171178344,0,0.0001990446,0,0,5024,0.0924103215,0.3136548732,5.2445480656,0.0741779042
3959,3959,0.0355450237,0,0,0.0095983834,1,0.0331753555,0.0521327014,0,0.0023696682,0,0,422,0.0982571356,0.3000757767,5.4887239021,0.0626420813
15917,15917,0.014015844,0,0,0.0065338946,1,0.0158439976,0.026812919,0,0.0006093845,0,0,1641,0.0842495445,0.2886222278,5.3240046093,0.0721869699
240007,240007,0.0072687704,4.3525571273123E-05,4.3525571273123E-05,0.0041082135,1,0.0125353645,0.0160609358,0,0.0001305767,0,0,22975,0.1293545605,0.2874416163,5.4195147823,0.0661314045
13190,13190,0.0213740458,0,0,0.0049279757,1,0.0129770992,0.0229007634,0,0.0015267176,0,0,1310,0.1115996967,0.3144048522,5.5082544414,0.0627748294
12236,12236,0.0212765957,0,0,0.0087446878,1,0.0338849488,0.0260047281,0,0.0007880221,0,0,1269,0.087283426,0.2832625041,5.490503391,0.0639915005
5998,5998,0.0188383046,0,0,0.0105035012,1,0.0392464678,0.0423861852,0,0.0015698587,0,0,637,0.1033677893,0.2972657553,5.5203425955,0.0601867289
20410,20410,0.0076849183,0,0,0.0094071534,1,0.0307396734,0.0206532181,0,0.0004803074,0,0,2082,0.1273395394,0.2766291034,5.5313664273,0.0563939245
66881,11146.8333333333,0.0271195727,0,0,0.0045005308,0.3333333333,0.00890289,0.0172579099,0,0.0002739351,0,5,7301,0.0996994662,0.3233803322,5.1349777847,0.083626142
37460,37460,0.0079283887,0,0,0.0066470902,1,0.0202046036,0.0186700767,0,0.0002557545,0,1,3910,0.1040576615,0.3082221036,5.5259963156,0.0636145222
89194,89194,0.0045602606,0.0001085776,0,0.0076686773,1,0.0247557003,0.015092291,0,0.0004343105,0,0,9210,0.1193465928,0.2941677691,5.4581841004,0.0611700339
5047,5047,0.0173745174,0,0,0.0073310878,1,0.0231660232,0.0463320463,0,0.0019305019,0,0,518,0.1030315039,0.3096889241,5.4783304681,0.0636021399
4468,4468,0.020361991,0,0,0.0087287377,1,0.0271493213,0.0542986425,0,0.0022624434,0,0,442,0.1051924799,0.2947627574,5.6130376055,0.0557296329
31585,31585,0.01910299,0,0,0.0056672471,1,0.030730897,0.0135658915,0,0.0002768549,0,0,3612,0.093335444,0.2974513218,5.3717433205,0.0749089758
242001,242001,0.0127185384,0,0,0.006227247,1,0.0172468105,0.0206331706,7.87525594581824E-05,0.0001968814,0.0003543865,0,25396,0.1033136227,0.3024285024,5.3622935546,0.072549287
26559,26559,0.0047794118,0,0,0.0048947626,1,0.0147058824,0.0172794118,0,0.0003676471,0,0,2720,0.0970669076,0.3105162092,5.3412367415,0.0702210174
45767,7627.8333333333,0.0114174925,0,0,0.0056590994,0.3333333333,0.0208961654,0.0157259802,0,0.0002154244,0,1,4642,0.088710206,0.2986431271,5.3953850776,0.0712740621
3048,3048,0.0283911672,0,0,0.0108267717,1,0.0378548896,0.0630914826,0,0.0031545741,0,0,317,0.1112204724,0.2985564304,5.5244753007,0.0597112861
36414,36414,0.0076780514,0,0,0.0030757401,1,0.007413291,0.0174741859,0,0.0002647604,0,0,3777,0.0871093535,0.328857033,5.3142740187,0.0728291317
77214,77214,0.0110933333,0,0.0004266667,0.0068381382,1,0.0196266667,0.0209066667,0,0.00032,0.0001066667,0,9375,0.0842981843,0.3092703396,5.2049070685,0.0758670707
139007,139007,0.005793577,0,0,0.007762199,1,0.0244617695,0.0143051284,0,0.0001430513,0,1,13981,0.1372233053,0.2949060119,5.5078382913,0.0646010633
8841,8841,0.0146726862,0,0.0011286682,0.010519172,1,0.0440180587,0.032731377,0,0.0011286682,0,0,886,0.1161633299,0.2798325981,5.592886337,0.0575726728
13874,13874,0.0246652572,0,0,0.0064148767,1,0.023255814,0.0317124736,0,0.0007047216,0,0,1419,0.1019172553,0.3044543751,5.5184909452,0.0623468358
3933,3933,0.0360576923,0,0,0.0096618357,1,0.0336538462,0.0528846154,0,0.0024038462,0,0,416,0.1095855581,0.2990083905,5.4896997603,0.0625476735
5063,5063,0.0347490347,0,0,0.0077029429,1,0.0308880309,0.0386100386,0,0.0019305019,0,0,518,0.1250246889,0.3124629666,5.5620956476,0.0556982026
1703234,1703234,0.008339413,2.80599360233459E-05,5.05078848420226E-05,0.0074229378,1,0.0246366238,0.0189516808,3.3671923228015E-05,0.0001402997,0.000016836,1,178190,0.0944109852,0.2921553938,5.383780127,0.0724662612
13708,13708,0.0114777618,0,0,0.010723665,1,0.0387374462,0.0243902439,0,0.0007173601,0,0,1394,0.1120513569,0.2724686315,5.5812081977,0.0560986285
4174,4174,0.0208333333,0,0,0.009103977,1,0.0300925926,0.0555555556,0,0.0023148148,0,0,432,0.1114039291,0.3073790129,5.550536513,0.0586966938
639367,53280.5833333333,0.0072446393,0,0.0001370145,0.0036755103,0.1666666667,0.0127937247,0.0118688772,0,5.13804206343769E-05,3.42536137562513E-05,2,58388,0.1174661814,0.2748937621,5.7199015429,0.0507423749
9742,9742,0.009375,0,0.0010416667,0.0051324163,1,0.0177083333,0.025,0,0.0010416667,0,0,960,0.1019297885,0.3063026073,5.5625997309,0.0544036132
78014,78014,0.016767524,0,0.0001260716,0.0039480093,1,0.014498235,0.0133635905,0,0.0001260716,0,0,7932,0.0863050222,0.3039198093,5.3799295769,0.0699233471
57917,57917,0.0020586722,0.000514668,0,0.0013985531,1,0.0029164522,0.0096071367,0,0.000171556,0,0,5829,0.1160453753,0.3113075608,5.3718004839,0.0638845244
305553,305553,0.0095855272,0,0,0.0028472965,1,0.0082354529,0.0142095315,0,3.37518563520994E-05,0,0,29628,0.0904753022,0.301005063,5.4096842208,0.0610663289
56690,56690,0.0031280869,0,0,0.0017286999,1,0.00642081,0.00642081,0.0001646362,0.0003292723,0,0,6074,0.0931733992,0.3358087846,5.3292252777,0.0616687246
218219,218219,0.0151330135,0.000087222,0.000043611,0.0050683029,1,0.0236371566,0.0121674662,0.000043611,0.000043611,0,0,22930,0.0657458791,0.3043456344,5.2205792534,0.0785266178
30043,30043,0.0061454421,0,0,0.0067569817,1,0.0266302492,0.0153636053,0,0.0003414135,0,0,2929,0.1178643944,0.2766368206,5.5342325307,0.055054422
109556,109556,0.019221042,0,0,0.0063529154,1,0.0161018378,0.0251222391,0,8.43028157140449E-05,0,1,11862,0.0717441309,0.307751287,5.2110905746,0.081236993
102086,102086,0.0036006228,0,0,0.0037321474,1,0.0115803815,0.0109964967,0,9.73141300116777E-05,0,0,10276,0.1155006563,0.2993750367,5.4214134742,0.0666007092
9577,9577,0.0091093117,0,0,0.0040722564,1,0.012145749,0.024291498,0,0.0010121457,0,0,988,0.1010754934,0.3111621593,5.4702965497,0.0574292576
8063,8063,0.0131578947,0,0,0.0063251891,1,0.0203349282,0.0394736842,0,0.0011961722,0,0,836,0.0885526479,0.3197321096,5.4267748909,0.0630038447
4451,4451,0.0292134831,0,0,0.0083127387,1,0.0337078652,0.0494382022,0,0.002247191,0,0,445,0.1015502134,0.293192541,5.6041605902,0.0572904965
419006,419006,0.0069972843,4.89320578376924E-05,0.000024466,0.0046085259,1,0.0146062193,0.0147530154,0,0.0002446603,0.000024466,1,40873,0.1042085316,0.2732299776,5.5819202974,0.0609513945
129498,129498,0.0095782702,0,7.14796283059328E-05,0.0023475266,1,0.0065761258,0.007505361,0,7.14796283059328E-05,0,1,13990,0.1079244467,0.3267618033,5.2968649312,0.0705339079
20092,20092,0.0079012346,0,0,0.008411308,1,0.0325925926,0.0187654321,0,0.0004938272,0,0,2025,0.1080529564,0.2754827792,5.5821647148,0.0566394585
70174,70174,0.0046908316,0,0,0.0057713683,1,0.0224591329,0.0139303483,0,0.0002842928,0,0,7035,0.1055091629,0.293997777,5.403266077,0.0618320176
70294,70294,0.0046861687,0,0.0001420051,0.0057757419,1,0.0225788128,0.0140585061,0,0.0001420051,0,0,7042,0.1085298888,0.2931117876,5.442378818,0.0610436168
9890,9890,0.016563147,0,0,0.0085945399,1,0.0279503106,0.0445134576,0,0.0010351967,0,0,966,0.0867542973,0.2602628918,5.4708029076,0.067239636
5046,5046,0.0186567164,0,0.0018656716,0.0077288942,1,0.0242537313,0.0429104478,0,0.0018656716,0,0,536,0.1058263971,0.3133174792,5.5145000008,0.0588585018
227585,227585,0.010688489,4.17519101498894E-05,0.0001252557,0.0057121515,1,0.02229552,0.0131518517,4.17519101498894E-05,4.17519101498894E-05,4.17519101498894E-05,1,23951,0.091640486,0.3044357053,5.2114460665,0.0793198146
23916,23916,0.011579818,0,0,0.0072754641,1,0.023573201,0.0268817204,0,0.0004135649,0,0,2418,0.1022746279,0.2951998662,5.438006823,0.068615153
133138,133138,0.0012632643,0,0.0001263264,0.0002628851,1,0.0016422436,0.002652855,0,0.0001263264,0,0,7916,0.1355435713,0.1792951674,5.7101607171,0.0278057354
43957,43957,0.0083663584,0,0.0002201673,0.0056418773,1,0.0165125495,0.0233377367,0,0.0004403347,0,0,4542,0.1102213527,0.3011352003,5.4419160349,0.0658825671
22798,22798,0.007775378,0,0,0.0086411089,1,0.0311015119,0.0259179266,0,0.0008639309,0,0,2315,0.1051408018,0.287481358,5.4833850675,0.0603561716
317692,317692,0.0340578624,0.000059961,0.000059961,0.0054140488,1,0.0219157548,0.0144506071,2.99805126667666E-05,2.99805126667666E-05,2.99805126667666E-05,1,33355,0.07911751,0.3130862596,5.2728211785,0.0757683543
3939,3939,0.0289156627,0,0,0.0109164763,1,0.0337349398,0.0602409639,0,0.0024096386,0,0,415,0.0985021579,0.3023610053,5.4895729552,0.0624523991
505227,505227,0.0026867472,3.65543837844753E-05,0.0001096632,0.0027730109,1,0.0093944766,0.0099610696,0,5.4831575676713E-05,0,0,54713,0.1095210668,0.3249311696,5.1240881655,0.0763359836
521883,521883,0.0079262987,0,9.45859029170293E-05,0.0068386976,1,0.022833037,0.0182172449,0,0.0001135031,1.89171805834059E-05,1,52862,0.0933025218,0.2830806905,5.4467300173,0.0681033872
24787,24787,0.008627451,0,0,0.0031064671,1,0.0094117647,0.0168627451,0,0.0003921569,0,0,2550,0.1098559729,0.3062088998,5.4936114544,0.0620889983
85606,85606,0.0104086776,0,0.000109565,0.0082938112,1,0.0313355977,0.0250903911,0.000109565,0.0002191301,0.0002191301,0,9127,0.108882555,0.2897694087,5.2632283577,0.0761161601
45378,45378,0.0094755399,0,0.0002203614,0.0073383578,1,0.0233583076,0.0253415602,0,0.0002203614,0,0,4538,0.0932390145,0.2797611177,5.4937715446,0.0671911499
138941,138941,0.0057977089,6.9851913942442E-05,6.9851913942442E-05,0.0063336236,1,0.024378318,0.0169740151,0,6.9851913942442E-05,0.0001397038,0,14316,0.089109766,0.3058276535,5.3448886293,0.0731893394
3957,3957,0.0220588235,0,0,0.0090978014,1,0.0318627451,0.0514705882,0,0.0024509804,0,0,408,0.0940106141,0.2966894112,5.5164998373,0.0606520091
386929,6045.765625,0.025835605,4.91171197720966E-05,2.45585598860483E-05,0.0062983131,0.046875,0.0156192441,0.028905425,0.0001227928,7.36756796581448E-05,0,1,40719,0.0823613635,0.31024038,5.2991206712,0.0731116045
37461,37461,0.008497807,0,0,0.008648995,1,0.032620614,0.0175438596,0,0.0002741228,0,0,3648,0.1222604842,0.269266704,5.5362119762,0.0588078268
781282,781282,0.0047046741,0,1.38780948151438E-05,0.0039614377,1,0.0172921061,0.0114355501,0,6.93904740757189E-05,1.38780948151438E-05,1,72056,0.1469507809,0.2803417972,5.6146061695,0.0558671517
6245,6245,0.0196969697,0,0,0.0118494796,1,0.046969697,0.0454545455,0,0.0015151515,0,0,660,0.1181745396,0.2923939151,5.4831033334,0.0611689351
7242,7242,0.0175675676,0,0.0013513514,0.0091135046,1,0.0351351351,0.0351351351,0,0.0013513514,0,0,740,0.0967964651,0.2869373101,5.5389621258,0.0582711958
49160,49160,0.0074088146,0,0.0003799392,0.0038242474,1,0.0083586626,0.01443769,0,0.0001899696,0.0003799392,0,5264,0.0886493084,0.3000610252,5.416227011,0.0761594793
92202,92202,0.0036381514,0,0,0.0027331294,1,0.0075712881,0.0092428712,0,9.83284169124877E-05,0,0,10170,0.0748248411,0.3363809896,5.2318219183,0.0743693195
59277,59277,0.0091525959,0,0,0.0078107866,1,0.023039293,0.0249329336,0,0.0007890169,0,0,6337,0.0940837087,0.28427552,5.2474128607,0.078259696
19529,19529,0.0119760479,0,0,0.0056838548,1,0.0224550898,0.0199600798,0,0.000499002,0,0,2004,0.0884837933,0.307491423,5.3041252964,0.0720466998
85972,85972,0.0107361963,0,0,0.0082585028,1,0.0313321648,0.0250876424,0.000109553,0.0005477651,0.000219106,0,9128,0.0867957009,0.289082492,5.2468143024,0.0763620714
20237,20237,0.0077145612,0,0,0.0095864011,1,0.031340405,0.0212150434,0,0.0004821601,0,0,2074,0.1112813164,0.2771161733,5.5793462738,0.0562830459
581185,581185,0.0076349999,0,0,0.005105087,1,0.0209373896,0.0157408809,1.68171804315289E-05,0.0001009031,1.68171804315289E-05,0,59463,0.1001144214,0.2982991646,5.3436281477,0.0668874799
39374,39374,0.0230358875,0,0,0.0059430081,1,0.0116391853,0.0264306499,0,0.000242483,0,1,4124,0.0879768375,0.3098237416,5.4317079385,0.0650429217
36549,36549,0.0078188191,0,0,0.0072505404,1,0.0242653006,0.0161768671,0,0.0005392289,0,0,3709,0.1033680812,0.286464746,5.5236889908,0.0600837232
4904,4904,0.0218253968,0,0,0.0077487765,1,0.0257936508,0.0476190476,0,0.001984127,0,0,504,0.0942088091,0.3099510604,5.5318045626,0.0603588907
124483,124483,0.0179626183,0,8.09126952018772E-05,0.0023698015,1,0.0070394045,0.0089813092,8.09126952018772E-05,8.09126952018772E-05,0,0,12359,0.1268847955,0.3063711511,5.435897595,0.0669328342
19413,19413,0.0082901554,0,0,0.0088085304,1,0.0321243523,0.0207253886,0,0.0010362694,0,0,1930,0.139648689,0.2712100139,5.5627896208,0.0552722403
19226,19226,0.0092355054,0,0,0.0096223864,1,0.0359158543,0.0230887635,0,0.0005130836,0,0,1949,0.1039737855,0.2787371268,5.5374416373,0.057266202
4689,4689,0.0182555781,0,0,0.0083173385,1,0.0243407708,0.046653144,0,0.0020283976,0,0,493,0.0919172531,0.3149925357,5.4846087521,0.0616336106
20650,20650,0.0046468401,0,0,0.0031476998,1,0.0083643123,0.0134758364,0,0.000464684,0,0,2152,0.1171428571,0.3184503632,5.3993936171,0.0675060533
160995,160995,0.0031199376,0,0,0.0021118668,1,0.0096598068,0.0079798404,0,5.99988000239995E-05,0,0,16667,0.1322525544,0.3593527749,5.1950263743,0.0498897481
21275,21275,0.0103044496,0,0,0.007520564,1,0.024824356,0.0266978923,0.0004683841,0.0004683841,0,0,2135,0.09386604,0.2917508813,5.3430060708,0.0699882491
769900,769900,0.006416604,3.96086663762031E-05,0.0001056231,0.0056020262,1,0.0166356399,0.0162527561,1.32028887920677E-05,9.24202215444739E-05,0,0,75741,0.09870113,0.2747369788,5.565536503,0.0638511495
559513,4512.2016129032,0.0083550741,0.000033024,0.000016512,0.0051151627,0.0322580645,0.0167431723,0.0123509792,0,0.000132096,0.000049536,4,60562,0.0993810689,0.3081411871,5.2344872141,0.0771903423
32078,32078,0.0107301753,0,0,0.0035226635,1,0.0081130594,0.0133472913,0,0.0005234232,0,0,3821,0.0786520357,0.3058482449,5.4000957969,0.0752228942
5318,5318,0.024691358,0,0.0017636684,0.016171493,1,0.0405643739,0.0705467372,0,0.0017636684,0,0,567,0.132004513,0.2880782249,5.5288696366,0.0597969161
88882,88882,0.0043520836,0.0001088021,0,0.0076280912,1,0.0248068763,0.0150146883,0,0.0005440104,0,0,9191,0.1211831417,0.2946828379,5.4358053648,0.0609234716
11933,11933,0.0109119252,0,0.0007794232,0.0064526942,1,0.0319563523,0.02416212,0,0.0007794232,0,0,1283,0.0926841532,0.3187798542,5.4337246864,0.0657839604
4532,4532,0.0191897655,0,0.0021321962,0.0086054722,1,0.0298507463,0.0490405117,0,0.0021321962,0,0,469,0.0968667255,0.3126654898,5.5305094344,0.0582524272
11590,11590,0.0258764608,0,0,0.0043140638,1,0.0125208681,0.0292153589,0,0.0008347245,0,0,1198,0.1042277826,0.3209663503,5.4438925344,0.0628127696
10447,10447,0.0138050043,0,0.0008628128,0.0080405858,1,0.0155306299,0.0310612597,0,0.0008628128,0,0,1159,0.0760026802,0.3346415239,5.4081488593,0.0664305542
85929,85929,0.0106429669,0,0,0.0082626354,1,0.0313802941,0.0251261795,0.0001097213,0.0003291639,0.0002194426,0,9114,0.0931001175,0.2888082021,5.2358459944,0.0763071838
7299,7299,0.0183727034,0,0,0.0108234005,1,0.0433070866,0.0380577428,0,0.001312336,0,0,762,0.1270036991,0.2875736402,5.5399520946,0.0586381696
125891,125891,0.0052731317,0,0.0001647854,0.0038684259,1,0.0143363269,0.0116173684,0,0.0004119634,0,0,12137,0.1192698445,0.2972333209,5.4730686769,0.0580740482
39590,39590,0.0358913813,0,0,0.01129073,1,0.0236127509,0.0559622196,0,0.0002361275,0,0,4235,0.0915382672,0.2997726699,5.4098326166,0.0709017429
37071,37071,0.0103345118,0,0,0.0048555475,1,0.0141419636,0.0209409845,0,0.0002719608,0,0,3677,0.1065522915,0.2924388336,5.4777290183,0.0643629791
227738,227738,0.0107630455,4.18795544015412E-05,8.37591088030823E-05,0.0056775769,1,0.0223636821,0.0131501801,4.18795544015412E-05,4.18795544015412E-05,0,1,23878,0.0714066164,0.3040335825,5.2190155961,0.0796046334
17447,17447,0.0088642659,0,0.0005540166,0.0099730613,1,0.0315789474,0.0216066482,0,0.0011080332,0,0,1805,0.1218547601,0.2789591334,5.5389560468,0.0571444948
150284,150284,0.0190251181,0,0,0.0082377366,1,0.021014673,0.0395424024,0,0.0001865208,0,0,16084,0.0922187325,0.2965318996,5.2714615504,0.075996114
5522,5522,0.017699115,0,0,0.0072437523,1,0.0265486726,0.0407079646,0,0.0017699115,0,0,565,0.1187975371,0.2955450924,5.4308464873,0.0642883013
31014,31014,0.0250073551,0,0,0.0077061972,1,0.0247131509,0.0344218888,0,0.0002942042,0.0002942042,0,3399,0.0960211517,0.3173083124,5.376784695,0.0718385245
7659,7659,0.0253485425,0,0,0.0070505288,1,0.0240811153,0.0342205323,0,0.0012674271,0,1,789,0.1040605823,0.3142707925,5.5512026028,0.0570570571
6335,6335,0.0235640648,0,0.0014727541,0.008839779,1,0.027982327,0.0486008837,0,0.0014727541,0,0,679,0.0975532755,0.3106550908,5.4485005389,0.0639305446
6720,6720,0.0128571429,0,0,0.0072916667,1,0.0185714286,0.0385714286,0,0.0014285714,0,0,700,0.1107142857,0.3172619048,5.5256274962,0.059375
16317,16317,0.0102657005,0,0.0006038647,0.0096218668,1,0.0380434783,0.0229468599,0,0.0006038647,0,0,1656,0.1117852546,0.2705766991,5.5493394026,0.0586504872
503332,503332,0.0069227415,1.81699251399084E-05,0,0.0058986911,1,0.0200595974,0.0177520169,3.63398502798168E-05,0.0004360782,0,1,55036,0.0919949457,0.3068372367,5.3527857379,0.0730392663
217424,217424,0.0074717112,0,0,0.0052938038,1,0.0132590481,0.0208603265,4.31890818001209E-05,4.31890818001209E-05,0,0,23154,0.0830129149,0.3118331003,5.3034951997,0.0727288616
6039,6039,0.014354067,0,0,0.0054644809,1,0.0207336523,0.0318979266,0,0.0015948963,0,0,627,0.1061434012,0.317602252,5.5510195606,0.0571286637
3346,3346,0.0256410256,0,0.0028490028,0.010460251,1,0.037037037,0.0598290598,0,0.0028490028,0,0,351,0.1129707113,0.3033472803,5.5452219976,0.0579796772
34879,34879,0.0067510549,0,0.000281294,0.0072823189,1,0.0286919831,0.017440225,0,0.000281294,0,0,3555,0.1136213768,0.2924109063,5.4763492181,0.0600074543
3284,3284,0.0263157895,0,0,0.0106577345,1,0.0380116959,0.0614035088,0,0.0029239766,0,0,342,0.121498173,0.3008526188,5.5410255186,0.056638246
18258,18258,0.0066079295,0,0,0.0026837551,1,0.0066079295,0.0148678414,0,0.0005506608,0,0,1816,0.1169350422,0.3147661299,5.4714231258,0.0612882024
32231,32231,0.0140676444,0,0,0.0046228786,1,0.0077821012,0.0152648908,0,0.0002993116,0,1,3341,0.1222115355,0.3123080264,5.7035037428,0.0587943284
58916,58916,0.0050890585,0,0.0001696353,0.0053975151,1,0.0186598813,0.0130619169,0,0.0001696353,0.0001696353,0,5895,0.1209518637,0.3019892729,5.491711853,0.056639962
26556,26556,0.0147058824,0,0,0.0028995331,1,0.0150478796,0.0119699042,0,0.0003419973,0,0,2924,0.091542401,0.3234297334,5.439505044,0.0645051966
84870,84870,0.0019301632,0,0,0.00038883,1,0.0021056326,0.0035093876,0,0.0001754694,0,0,5699,0.1313891835,0.1982443737,5.6794356176,0.0334865088
1291286,1291286,0.0083490714,1.45835308186465E-05,2.9167061637293E-05,0.0051003418,1,0.0179012841,0.0158085474,4.37505924559395E-05,7.29176540932325E-05,3.64588270466163E-05,1,137141,0.0777573675,0.3081532674,5.2722769972,0.0770023062
581189,581189,0.0075926828,0,0,0.0051153755,1,0.0208966757,0.0157396986,0.000016798,0.0001175858,0.000016798,0,59531,0.1062597537,0.298295391,5.4134123746,0.0667992684
25376,25376,0.005108055,0,0,0.0054382093,1,0.02043222,0.0220039293,0,0.0003929273,0,0,2545,0.0960750315,0.30032314,5.4509704693,0.0675835435
138813,138813,0.0059657496,0,7.01852891633914E-05,0.006325056,1,0.0244946659,0.0170550253,0,7.01852891633914E-05,0.0001403706,0,14248,0.0805688228,0.3047048908,5.3581335288,0.0725724536
277042,277042,0.0009836255,0,0,0.0007832747,1,0.0031244576,0.0059596135,0,5.78603251750275E-05,0,0,17283,0.1047097552,0.142772576,5.6607957873,0.0450906361
7878,7878,0.016646849,0,0.0011890606,0.0071084031,1,0.0225921522,0.033293698,0,0.0011890606,0,0,841,0.0963442498,0.3183549124,5.3028456195,0.0675298299
113805,113805,0.0117879883,0,0,0.005061289,1,0.0179831354,0.0126484254,0,0.000602306,0,0,11622,0.0982733623,0.2997407847,5.4427239189,0.0683098282
210526,1949.3148148148,0.0174081238,0.000041154,0.000041154,0.0094382642,0.0648148148,0.0146919626,0.0194658216,0.0001646158,0.0003292317,0,5,24299,0.1110409166,0.3094059641,5.4118164682,0.0723663585
715746,715746,0.0167091148,1.28630598646806E-05,5.14522394587224E-05,0.0060803693,1,0.012888786,0.0327622135,0,0.000218672,3.85891795940418E-05,0,77742,0.0891866668,0.3134310216,5.3164484004,0.0722658597
31529,31529,0.0186219739,0,0,0.0011735228,1,0.0297951583,0.0372439479,0,0.0018621974,0.0018621974,0,537,0.1789463668,0.0421516699,5.8168815854,0.0077071902
9203,9203,0.016563147,0,0,0.0058676519,1,0.0175983437,0.0372670807,0,0.0010351967,0,0,966,0.0929044877,0.3281538629,5.4165193903,0.0631315875
754885,53920.3571428572,0.010438359,2.60308204914619E-05,3.90462307371928E-05,0.0060472787,0.1428571429,0.0227118909,0.0193408996,5.20616409829238E-05,7.80924614743857E-05,0.0001561849,2,76832,0.0945653974,0.2927810196,5.370963271,0.0710797009
25087,25087,0.0326821938,0,0,0.0070953083,1,0.0217881292,0.031930879,0,0.0003756574,0,0,2662,0.079802288,0.3166580301,5.3178455469,0.0726671184
204076,204076,0.0116915654,4.63951006773685E-05,0,0.0058262608,1,0.0235687111,0.0139185302,4.63951006773685E-05,9.2790201354737E-05,0,1,21554,0.0893735667,0.3050138184,5.17797427,0.07934789
6462,6462,0.0217706821,0,0,0.0064995357,1,0.0203193033,0.0391872279,0,0.0014513788,0,0,689,0.0869699783,0.3203342618,5.4271316587,0.0668523677
4414,4414,0.0239130435,0,0,0.0088355233,1,0.0260869565,0.0565217391,0,0.002173913,0,0,460,0.0919800634,0.3101495242,5.5395700349,0.0589034889
102286,102286,0.0035128806,0,0.00009758,0.0037150734,1,0.0116120219,0.0110265418,0,0.00009758,0,0,10248,0.0966407915,0.2992882701,5.4257158601,0.0667931095
9448,9448,0.0122199593,0,0,0.0095258256,1,0.0346232179,0.0346232179,0,0.0010183299,0,0,982,0.1059483489,0.2859864522,5.5259113257,0.059165961
16958,16958,0.0111896349,0,0,0.0103196132,1,0.038869258,0.0253239105,0,0.0011778563,0,0,1698,0.1104493454,0.2684868499,5.5834967655,0.0560797264
137726,137726,0.0044489541,0,0,0.0038482204,1,0.0100686856,0.0157664689,0,7.80518264127381E-05,0,0,12812,0.0988992638,0.2735358611,5.5895816835,0.0594804176
40490,40490,0.0146226415,0,0,0.0055816251,1,0.0153301887,0.0228773585,0,0.0002358491,0,1,4240,0.0967893307,0.3104717214,5.2912789668,0.0748085947
