,script_len,char_per_line,if_freq,false_freq,true_freq,whitesp_freq,lines_100,return_freq,var_freq,this_freq,toString_freq,eval_freq,comment_amount,words_count,vowel_freq,non_read_freq,scr_entropy,str_enc_freq
1323,4297.0,33.5703125,0.005037783375314861,0.005037783375314861,0.007556675062972292,0.3586222946241564,0.0,0.010075566750629723,0.030226700251889168,0.0,0.0,0.0,3.0,397.0,0.15662089830114034,0.5648126599953456,4.265497339015902,0.0
1324,52747.0,43.12919051512674,0.014420062695924765,0.0002089864158829676,0.0002089864158829676,0.5045595010142757,0.0,0.0219435736677116,0.012121212121212121,0.0,0.0,0.0002089864158829676,1.0,4785.0,0.11915369594479307,0.6766451172578535,3.5748731565858236,0.0
1325,264597.0,50.43785741517347,0.018347891986757608,0.0005185273822344541,0.0005185273822344541,0.4680665313665688,0.000571864277544796,0.02121973594990228,0.01898607953412309,0.0033903713453791234,0.0014758087032826772,0.0,5.0,25071.0,0.11002770250607527,0.6859563789460954,3.9461084394062125,1.5117329372593037e-05
1326,1587473.0,52.32794936875762,0.012530425890452392,0.00017283346055796403,0.00025925019083694606,0.5358239163752706,0.0002637043873817451,0.031383675879650304,0.0201783065201423,0.00038887528625541906,0.0011018133110570207,0.0002016390373176247,7.0,138862.0,0.10749600150679728,0.7045278880333713,3.484161137514512,1.8897959209384978e-05
1327,2848.0,30.29787234042553,0.04897959183673469,0.0163265306122449,0.012244897959183673,0.26439606741573035,0.0,0.0163265306122449,0.024489795918367346,0.004081632653061225,0.0,0.0,9.0,245.0,0.23209269662921347,0.4080056179775281,4.505110864679078,0.0
1328,205257.0,46.64931818181818,0.013968437100828218,0.00028843380444188056,0.00016481931682393178,0.3678997549413662,0.0,0.022909885038526517,0.015781449585891467,0.0006592772672957271,8.240965841196589e-05,0.00020602414602991471,67.0,24269.0,0.1417929717378701,0.5925644435999746,4.342187218760436,3.4103587210180405e-05
1329,8675.0,53.54938271604938,0.007209062821833162,0.0,0.0020597322348094747,0.3119308357348703,0.0,0.01956745623069001,0.037075180226570546,0.0,0.0010298661174047373,0.0,0.0,971.0,0.1614985590778098,0.545821325648415,4.611978099957656,0.0
1330,27355.0,47.24525043177893,0.01768172888015717,0.0,0.0,0.39791628587095595,0.0,0.0183366077275704,0.014734774066797643,0.0,0.0016371971185330713,0.0006548788474132286,2.0,3054.0,0.15086821422043503,0.6035094132699689,4.116288987880572,0.0
1331,121093.0,40.55358338914937,0.01379614001614442,0.00029353489396051957,0.0008072209583914288,0.40259965481076526,0.0,0.02729874513832832,0.018125779702062084,7.338372349012989e-05,0.0008072209583914288,0.0,1.0,13627.0,0.13759672317970487,0.6005466872569017,4.186210937922276,0.0007019398313692782
1332,7598.0,39.78010471204188,0.0218408736349454,0.0031201248049922,0.0015600624024961,0.34298499605159255,0.0,0.0202808112324493,0.0109204368174727,0.0062402496099844,0.0,0.0,23.0,641.0,0.18281126612266385,0.49394577520400107,4.316875987062736,0.0
